117380|asda asdas|6300.00|asdas|Checking|0|1746636329
110385|clear test|1000.00|asdasd|Checking|0|1746634191
106659|ui update|5000.00|uiupdate|Checking|0|1746633081
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
116520|Vince Bernante|500.00|Binx
||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
120867|Vince Bernante|2500.00|Vince
||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
127799|View Transaction|5000.00|adasdasd
||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
0||0.00|||0|1746632214
103837|big update|8000.00|bigupdate|Savings|4|1746632214
108063|ui update|3000.00|bruhmoment|Savings|1|1746633506
118833|asdada asdasda|0.00|hjkhjkhjk|Checking|0|1746636851
127464|Savings Check|4280.00|sebings|Savings|3|1746639431
